"","ENTREZID","SYMBOL","ENSEMBL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","newPadj"
"12144","5457","POU4F1","ENSG00000152192",722.317450523928,8.90224842769884,0.945747904093912,9.41291901273392,4.82545990077619e-21,6.84584284230887e-18,1.02782295886533e-16
"18954","85481","PSKH2","ENSG00000147613",102.917655949544,7.01900977917715,0.760448240694464,9.23009536160829,2.7039106666838e-20,3.47875638257982e-17,5.75905932896984e-16
"10646","4654","MYOD1","ENSG00000129152",398.067407801641,9.78736322129684,1.06093346360197,9.22523754512166,2.82933068040435e-20,3.47875638257982e-17,6.02590848312518e-16
"15183","646862","RNF225","ENSG00000269855",81.7107337331376,7.89814169643749,0.857998499242555,9.20530945381607,3.40688140124441e-20,3.92706960519692e-17,7.25563532023022e-16
"12481","55040","EPN3","ENSG00000049283",82.0416580914632,7.10106317677084,0.772022563173046,9.19799953460578,3.64675360438662e-20,3.95629863092367e-17,7.76612647590174e-16
"17460","79937","CNTNAP3","ENSG00000106714",968.340379821889,6.33059340638581,0.698631638060831,9.06141815157045,1.28765368432446e-19,1.319344272222e-16,2.74205852076893e-15
"7566","285605","DTWD2","ENSG00000169570",411.13381827328,4.62078213803981,0.511425614984411,9.03510110298377,1.63850896283565e-19,1.59047477903042e-16,3.48904098546224e-15
"17538","80055","PGAP1","ENSG00000197121",1442.58393219158,5.48225595662438,0.607467233180659,9.02477641126361,1.80062695507174e-19,1.66044814661941e-16,3.83407497543426e-15
"3792","1536","CYBB","ENSG00000165168",623.416643716498,-4.82799271514794,0.535799896114686,-9.01081308555261,2.04534362217032e-19,1.79629868684225e-16,4.35494564032504e-15
"10174","4145","MATK","ENSG00000007264",90299.9128633286,8.29982186123883,0.930640766261072,8.91839489751138,4.73094824902646e-19,3.96603993439978e-16,1.00726619170022e-14
"10296","43","ACHE","ENSG00000087085",1057.60429613356,8.18140256290609,0.918669619785782,8.90570710808294,5.30468170062022e-19,4.25366280889299e-16,1.12936673406204e-14
"12526","55096","EBLN2","ENSG00000255423",161.322058478611,6.48174354861597,0.733974861766469,8.8310157285445,1.03729399488344e-18,7.97117214484806e-16,2.20829518570736e-14
"6694","2642","GCGR","ENSG00000215644",80.248142393069,8.87385161277663,1.01734257447135,8.7225796260299,2.71934321925073e-18,2.00611387970565e-15,5.78893784514095e-14
"6695","2642","GCGR","ENSG00000288269",80.248142393069,8.87385161277663,1.01734257447135,8.7225796260299,2.71934321925073e-18,2.00611387970565e-15,5.78893784514095e-14
"2663","125965","COX6B2","ENSG00000160471",165.194315791042,7.20583895922381,0.83464844203288,8.63338214790551,5.95640217177006e-18,4.22515097130597e-15,1.26793933030469e-13
"2613","124590","USH1G","ENSG00000182040",185.943951660227,6.34132897156466,0.742611283220021,8.53923057035729,1.35118522852347e-17,9.22959598876235e-15,2.87613287743506e-13
"10036","404220","C6orf201","ENSG00000185689",93.3161064891176,6.29722579394397,0.739038694945274,8.52083366813464,1.58408898259334e-17,1.04340546807032e-14,3.37173339944992e-13
"359","100288485","MTRNR2L7","ENSG00000256892",48.9662671219157,6.61072612846092,0.77743247809794,8.50328011074951,1.84307467464066e-17,1.17213193877233e-14,3.92280013750518e-13
"13978","57687","VAT1L","ENSG00000171724",158.773360732333,6.24089527713188,0.737800987995909,8.458778693268,2.70192241540979e-17,1.66105183691342e-14,5.75050147671665e-13
"13370","5660","PSAP","ENSG00000197746",2180.01636113133,-3.20375511910111,0.381054366441805,-8.40760637128243,4.18462795578466e-17,2.48958365769473e-14,8.90572521550092e-13
"2889","1305","COL13A1","ENSG00000197467",66.9461340063311,5.33901248207363,0.636967159403606,8.3819273933566,5.20679518331769e-17,3.00090386143526e-14,1.10805808296184e-12
"18875","85301","COL27A1","ENSG00000196739",105.34891726543,3.93817186149733,0.471736924274285,8.34823745789196,6.92891630890685e-17,3.87242434803543e-14,1.47447339053538e-12
"8332","3170","FOXA2","ENSG00000125798",194.580625295528,8.81019735064147,1.05938508086573,8.3163313414248,9.07279494217809e-17,4.92145756231149e-14,1.93060003574608e-12
"9157","375323","LHFPL4","ENSG00000156959",136.565790638644,5.93405027940439,0.717761625683155,8.26743875274253,1.36867514603462e-16,7.21213591951901e-14,2.91226697573247e-12
"18739","84898","PLXDC2","ENSG00000120594",338.975911250579,-3.68594565641727,0.448836721607116,-8.21221945303244,2.17136952337629e-16,1.11240466998969e-13,4.62002293488773e-12
"9643","390010","NKX1-2","ENSG00000229544",715.580035063679,7.56050652663258,0.921919402564785,8.20083242157525,2.38728125973761e-16,1.18996292630651e-13,5.07917960821774e-12
"12129","54549","SDK2","ENSG00000069188",502.526842294442,6.20785315045972,0.758871431295877,8.18037535008923,2.82961063908565e-16,1.37332918464886e-13,6.01999663465472e-12
"1539","10864","SLC22A7","ENSG00000137204",241.904630596585,8.59426500186914,1.05122305731561,8.17549134035865,2.94662600514879e-16,1.39345188238357e-13,6.26865216335353e-12
"14166","58524","DMRT3","ENSG00000064218",56.0362319700651,10.1398638294454,1.24606966950465,8.13747744415954,4.03598551993004e-16,1.86089202360174e-13,8.58575199654717e-12
"8580","3394","IRF8","ENSG00000140968",273.065585368734,-5.24097006149886,0.645203236282905,-8.12297547001273,4.54891285809674e-16,2.04623414248483e-13,9.67644743174339e-12
"13416","56751","BARHL1","ENSG00000125492",80.4643334888504,10.63261630972,1.31069130665977,8.11222005951707,4.97031816769651e-16,2.18256138016254e-13,1.05723637745072e-11
"5148","222663","SCUBE3","ENSG00000146197",146.82571546829,4.44591777188728,0.548549873183691,8.10485607458793,5.28079921328178e-16,2.26497162536176e-13,1.12322599266503e-11
"12041","54437","SEMA5B","ENSG00000082684",627.362301760145,6.90748369243239,0.854131037899668,8.08714750539693,6.10782801318766e-16,2.56015163743682e-13,1.29907394012488e-11
"9480","387893","KMT5A","ENSG00000183955",450.443193729687,3.95614114739895,0.496235518799593,7.97230548302742,1.55741250668964e-15,6.38296863575047e-13,3.31230491922753e-11
"9144","375057","STUM","ENSG00000203685",266.672364961512,4.61295406138716,0.580145016982517,7.9513809932908,1.8444375062249e-15,7.39499150593605e-13,3.92256524448849e-11
"19191","8832","CD84","ENSG00000066294",278.049203425005,-4.85224051124873,0.613987114429848,-7.90283769351503,2.72624482624138e-15,1.06979007085893e-12,5.79763224748492e-11
"15649","6653","SORL1","ENSG00000137642",2062.38167311284,-5.70712275587553,0.725634427435569,-7.86501100291618,3.69065008211607e-15,1.41805540550972e-12,7.84816739961983e-11
"17119","79365","BHLHE41","ENSG00000123095",708.039999206876,-3.3596498892689,0.427344081134953,-7.86169748823067,3.78962360217344e-15,1.42636792030377e-12,8.05825562766161e-11
"9154","3753","KCNE1","ENSG00000180509",45.1304860500605,5.47279214606508,0.696386145593942,7.85884696398918,3.87685539043401e-15,1.43001687931549e-12,8.24335761667983e-11
"6857","26824","RNU11","ENSG00000274978",2014.52022421713,5.42537855038696,0.692653365293699,7.83274697306421,4.77324320132306e-15,1.71948124817909e-12,1.01488696946531e-10
"17467","79948","PLPPR3","ENSG00000129951",78.5904191221522,5.84148674521499,0.745963751833085,7.83079168506577,4.84807378980171e-15,1.71948124817909e-12,1.03074896844974e-10
"17468","79948","PLPPR3","ENSG00000282283",78.5904191221522,5.84148674521499,0.745963751833085,7.83079168506577,4.84807378980171e-15,1.71948124817909e-12,1.03074896844974e-10
"10429","440829","SHISA8","ENSG00000234965",116.209957903364,7.31787297541246,0.938135368820821,7.80044460386414,6.16894434144755e-15,2.14667623564749e-12,1.31151756699175e-10
"7026","27288","RBMXL2","ENSG00000170748",81.5996261243424,8.4850131352095,1.0972421137842,7.7330363359333,1.05011308111857e-14,3.58652510279072e-12,2.23243539914998e-10
"17586","80176","SPSB1","ENSG00000171621",1011.10079281633,6.44433164711393,0.837638877176784,7.69344860022996,1.43221258368296e-14,4.80259939652088e-12,3.04459751039324e-10
"293","10021","HCN4","ENSG00000138622",103.890945103605,8.87196973814021,1.15572335257741,7.6765514154876,1.63428477313902e-14,5.38234179839339e-12,3.47399914226162e-10
"19036","8651","SOCS1","ENSG00000185338",578.231508037855,6.57769952085123,0.860435921107428,7.64461287527998,2.09574894545118e-14,6.78103470192212e-12,4.45472395845102e-10
"14820","6404","SELPLG","ENSG00000110876",663.874035533162,-5.85944215057884,0.769060811820298,-7.61895816367247,2.55731324688853e-14,8.13181520902846e-12,5.43556930626156e-10
"2825","128853","DUSP15","ENSG00000149599",116.515378981022,5.30288489598135,0.696835843338686,7.60994852184142,2.74205115809213e-14,8.49746521922448e-12,5.82795553140902e-10
"14907","64184","EDDM3B","ENSG00000181552",81.3713244418681,7.72103722039219,1.0147380560405,7.60889687188791,2.76445216696562e-14,8.49746521922448e-12,5.87529019045202e-10
"7219","283212","KLHL35","ENSG00000149243",72.9779949493111,7.25576500275718,0.967489582365562,7.49957946318808,6.40229009555299e-14,1.93569567593908e-11,1.36061469110692e-09
"4067","162968","ZNF497","ENSG00000174586",78.2583746914971,6.11901808136926,0.822203148360799,7.44222166208992,9.90059090151195e-14,2.94510641929976e-11,2.10397457248031e-09
"14069","5788","PTPRC","ENSG00000081237",526.9352402208,-4.46333070038024,0.600899350521764,-7.42775091453287,1.10459713586557e-13,3.23366428202677e-11,2.34726891371433e-09
"14070","5788","PTPRC","ENSG00000262418",526.9352402208,-4.46333070038024,0.600899350521764,-7.42775091453287,1.10459713586557e-13,3.23366428202677e-11,2.34726891371433e-09
"12142","54566","EPB41L4B","ENSG00000095203",121.670461919146,5.23339798328104,0.707956684572866,7.39225731929988,1.44356813433501e-13,4.15995735961572e-11,3.06743792864846e-09
"10609","4605","MYBL2","ENSG00000101057",44.9044241709227,9.76157302829378,1.32150348480973,7.38671758379754,1.50497783150864e-13,4.27020094561752e-11,3.19777689638956e-09
"10311","432","ASGR1","ENSG00000141505",103.842359752889,7.06384247290422,0.95776357974862,7.37535089271012,1.63912758929738e-13,4.580368201426e-11,3.48265438898014e-09
"4362","1794","DOCK2","ENSG00000134516",397.440796461839,-3.82328697731704,0.521214707994084,-7.33533977203197,2.211596861168e-13,6.08783297171963e-11,4.69875869123754e-09
"19362","899","CCNF","ENSG00000162063",150.757623637626,4.81998258957422,0.662011170763245,7.28081760919105,3.31803029202866e-13,8.88300993140011e-11,7.04915535541489e-09
"8403","3235","HOXD9","ENSG00000128709",85.7828482040486,9.62548087156097,1.32207229138884,7.28060101876076,3.32336217137455e-13,8.88300993140011e-11,7.06015059686809e-09
"3526","1482","NKX2-5","ENSG00000183072",210.036792482823,6.93805984296757,0.957552491402673,7.24561828752003,4.30470893137114e-13,1.13416781173254e-10,9.14449318291171e-09
"2528","122618","PLD4","ENSG00000166428",233.804833229788,-6.73860281988825,0.930364110503794,-7.2429737387863,4.38951931079075e-13,1.14022400913963e-10,9.3242169199817e-09
"15524","656","BMP8B","ENSG00000116985",399.73804769025,6.90223836728246,0.953371526331369,7.23982012955923,4.49280191646434e-13,1.15084369090766e-10,9.5431605507619e-09
"18135","83639","TEX101","ENSG00000131126",274.000426038992,6.34181679764096,0.878301364826916,7.22054758379058,5.17786474499775e-13,1.30815560947936e-10,1.09977847183752e-08
"8756","344167","FOXI3","ENSG00000214336",74.1874979365322,6.99373966386,0.980220542144359,7.13486339366067,9.68833303273133e-13,2.41462062327924e-10,2.05770505282181e-08
"9583","389058","SP5","ENSG00000204335",63.1519916080158,8.18385934376275,1.1479879945247,7.12887188959771,1.01194864080753e-12,2.48844917098844e-10,2.14917652334704e-08
"5179","2253","FGF8","ENSG00000107831",98.8404081485344,8.98786108700252,1.26479529219059,7.10617848002564,1.1930011815407e-12,2.895068525152e-10,2.53357660923799e-08
"4480","1944","EFNA3","ENSG00000143590",60.5615591646828,4.86198844594692,0.685217497794125,7.09554041103561,1.28846996729014e-12,3.08613657230286e-10,2.73619482253734e-08
"16234","718","C3","ENSG00000125730",6445.1258934169,-5.85839215222563,0.826136845155451,-7.091309613631,1.32848750610948e-12,3.14119167630476e-10,2.82104321922348e-08
"18558","84548","TMEM185A","ENSG00000269556",1105.1160530745,7.29488125864412,1.02958565462706,7.08525922623361,1.38784267252386e-12,3.23999777333641e-10,2.94694513083717e-08
"16023","6943","TCF21","ENSG00000118526",57.4123122846669,8.43040547744556,1.20155029827307,7.01627346733815,2.27863865646725e-12,5.2531165926532e-10,4.83823345927692e-08
"6691","2637","GBX2","ENSG00000168505",70.7201592704078,7.3107873339658,1.04849703849945,6.97263517732831,3.11058528977614e-12,7.08253388880758e-10,6.60439468725271e-08
"461","100500862","MIR3648-1","ENSG00000275708",38017.9141012439,4.79989082095131,0.693441453812134,6.92184004080565,4.45814490362635e-12,1.0027020299705e-09,9.46508744488911e-08
"9181","375759","C9orf50","ENSG00000179058",105.995840760635,7.02267052671485,1.01557766974425,6.91495169294468,4.68022830593514e-12,1.03996928489593e-09,9.93612469350031e-08
"5337","2295","FOXF2","ENSG00000137273",5161.51067765901,5.40670950225087,0.782268945155889,6.91157374421073,4.79306255780152e-12,1.05236253278016e-09,1.01751925039568e-07
"2724","126567","C2CD4C","ENSG00000183186",198.171467228861,4.31234777593231,0.626049477619548,6.88819003943477,5.65066937558742e-12,1.22606229757599e-09,1.1995240950497e-07
"15176","646743","PRSS40B","ENSG00000184761",28.8097331544349,9.17820132787175,1.34168000248108,6.84082740362764,7.87370752032437e-12,1.68854404415514e-09,1.67135189533925e-07
"15177","646743","PRSS40B","ENSG00000183292",28.8097331544349,9.17820132787175,1.34168000248108,6.84082740362764,7.87370752032437e-12,1.68854404415514e-09,1.67135189533925e-07
"4233","170302","ARX","ENSG00000004848",371.558717271907,6.55312905318505,0.958256359173108,6.83859698968221,7.99725122536125e-12,1.69532533734871e-09,1.69749654509518e-07
"6033","2494","NR5A2","ENSG00000116833",100.901464617255,5.88875815937705,0.863422026453801,6.82025472938539,9.08792224176071e-12,1.90464261255446e-09,1.92891149581371e-07
"14477","6103","RPGR","ENSG00000156313",295.697460677655,3.65601365765756,0.537810256190053,6.79796194954971,1.06109469517965e-11,2.19885050148296e-09,2.25206738104929e-07
"17103","79258","MMEL1","ENSG00000142606",54.6936324789687,7.21162112401572,1.0617418657892,6.79225464906694,1.10394461277421e-11,2.26222783259941e-09,2.3429016516907e-07
"17104","79258","MMEL1","ENSG00000277131",54.6936324789687,7.21162112401572,1.0617418657892,6.79225464906694,1.10394461277421e-11,2.26222783259941e-09,2.3429016516907e-07
"7464","284729","ESPNP",NA,215.042375888444,6.14157749898013,0.904498448172834,6.7900365239837,1.12105160040124e-11,2.2720389743077e-09,2.37909570637152e-07
"7737","2897","GRIK1","ENSG00000171189",76.8910364488544,5.63288775261962,0.831081647065761,6.77777902148032,1.22037313012685e-11,2.44645017814452e-09,2.5897538194422e-07
"5345","22974","TPX2","ENSG00000088325",68.4635555153881,4.80164022307158,0.708962685464489,6.77276861182857,1.26340933233733e-11,2.50549014153736e-09,2.68095460321982e-07
"9723","3918","LAMC2","ENSG00000058085",36.2597033537076,8.73832346604189,1.29137410953309,6.76668627745784,1.31765360960171e-11,2.58526441722174e-09,2.79592919421387e-07
"17345","79805","VASH2","ENSG00000143494",179.357161408852,6.29349080267239,0.930333327625812,6.76476980431651,1.33521319806965e-11,2.59214073810511e-09,2.83305536366418e-07
"16357","7287","TULP1","ENSG00000112041",48.1182958272197,7.88754896424408,1.16837281583777,6.75088367114088,1.46947385910703e-11,2.78846387446363e-09,3.11778268686738e-07
"15315","649159","LINC00273","ENSG00000256642",15547.243751273,5.45213386771617,0.807648964384648,6.75062323873612,1.47211417022371e-11,2.78846387446363e-09,3.12323742354662e-07
"4216","169044","COL22A1","ENSG00000169436",64.1725644331514,7.62672332338354,1.12993820268981,6.74968180138364,1.48169744454501e-11,2.78846387446363e-09,3.14342112860223e-07
"8398","3228","HOXC12","ENSG00000123407",29.236732177281,6.49621955880096,0.964709652261983,6.73385981322886,1.65220371918934e-11,3.07793870636454e-09,3.50498496988826e-07
"8327","3166","HMX1","ENSG00000215612",154.119187665589,6.7473152402251,1.00317161465041,6.7259830139596,1.74410911023394e-11,3.21666043200445e-09,3.69977865553925e-07
"8328","3166","HMX1","ENSG00000288204",154.119187665589,6.7473152402251,1.00317161465041,6.7259830139596,1.74410911023394e-11,3.21666043200445e-09,3.69977865553925e-07
"15888","6875","TAF4B","ENSG00000141384",159.975058618461,6.11722889164369,0.912126888817272,6.70655472022727,1.99273143248342e-11,3.63880651577147e-09,4.22698191458384e-07
"15264","6480","ST6GAL1","ENSG00000073849",829.38040270292,-3.05152278136895,0.456284543246919,-6.68776277113033,2.26608080274238e-11,4.09738512205664e-09,4.80658399069686e-07
"8275","313","AOAH","ENSG00000136250",144.365003078558,-7.95496673094108,1.19030723267849,-6.683120552868,2.33906997629487e-11,4.18829782260255e-09,4.96116741972142e-07
"3274","143379","C10orf82","ENSG00000165863",37.8877638258086,6.38921021097098,0.961239415797451,6.64684583878663,2.99440363365185e-11,5.31017175148472e-09,6.35083066661221e-07
"19355","89882","TPD52L3","ENSG00000170777",111.808248591586,25.7967399080484,3.90888725034551,6.59950984919512,4.12519347597873e-11,7.24580412166436e-09,8.7487103238557e-07
"2872","130106","CIB4","ENSG00000157884",83.6831664261962,7.73564751078672,1.17383906686036,6.5900409427308,4.39705302516587e-11,7.65045744746548e-09,9.32483035046925e-07
"9520","3885","KRT34","ENSG00000131737",107.589069399451,25.7424430310681,3.9089707683316,6.58547852023342,4.53422645482638e-11,7.81539612208999e-09,9.61528062010481e-07
"9521","3885","KRT34","ENSG00000262045",107.589069399451,25.7424430310681,3.9089707683316,6.58547852023342,4.53422645482638e-11,7.81539612208999e-09,9.61528062010481e-07
"4608","200172","SLFNL1","ENSG00000171790",50.0061755879212,9.30833462159039,1.41593094391599,6.57400324612348,4.89801628354227e-11,8.36426984420093e-09,1.03862435292514e-06
"15137","64582","GPR135","ENSG00000181619",143.171304814342,5.79464946345118,0.882260729047482,6.56795578978934,5.10106801291069e-11,8.6311006754231e-09,1.08163046145758e-06
"19388","9002","F2RL3","ENSG00000127533",69.0436861647443,5.16561275213697,0.787495741655849,6.55954372689731,5.397266571369e-11,9.04925339779622e-09,1.14438243112737e-06
"3283","1436","CSF1R","ENSG00000182578",2200.35738426457,-5.78265545296093,0.883957248109403,-6.54178181730938,6.07901479049059e-11,1.01004747550467e-08,1.28887271587982e-06
"3549","148641","SLC35F3","ENSG00000183780",279.911075827172,7.93361499256544,1.222465140368,6.48984967389514,8.59220627295593e-11,1.41487553832256e-08,1.82163365192939e-06
"2662","125963","OR1M1","ENSG00000170929",21.8602168756333,7.72398637400434,1.19117473879198,6.48434366719157,8.91188757919728e-11,1.45453046569146e-08,1.88932016678982e-06
"5566","23207","PLEKHM2","ENSG00000116786",8265.93056056151,5.58645769129022,0.86252088290307,6.47689557670458,9.36289409175115e-11,1.5044663095834e-08,1.98483991851033e-06
"5604","23245","ASTN2","ENSG00000148219",428.033148761081,6.51587098585158,1.00606288469231,6.47660408210402,9.38099146571006e-11,1.5044663095834e-08,1.98858257090122e-06
"12181","54663","WDR74","ENSG00000133316",3182.39514362802,-3.1728986393963,0.490503203254401,-6.46866038456973,9.88755361953945e-11,1.57203578797557e-08,2.09586474073378e-06
"19757","920","CD4","ENSG00000010610",326.378421693356,-3.92709233448291,0.608852657053513,-6.44998800446682,1.11859004882994e-10,1.75824944384979e-08,2.37096346749993e-06
"1553","10875","FGL2","ENSG00000127951",432.01210222133,-4.47789350236392,0.694340763176858,-6.4491295050516,1.12494406752847e-10,1.75824944384979e-08,2.38431895112659e-06
"6219","2564","GABRE","ENSG00000102287",41.6211061947521,5.87490861440239,0.913809582365251,6.42902933803356,1.28421342335614e-10,1.99031497201322e-08,2.72176192946101e-06
"2184","115019","SLC26A9","ENSG00000174502",46.1877306475321,6.98227932233013,1.0879981263004,6.4175471938288,1.38487435903644e-10,2.12843648364242e-08,2.93496422910592e-06
"15867","6850","SYK","ENSG00000165025",313.011144980365,-3.04719611870739,0.475104186878869,-6.41374292810493,1.4198956439337e-10,2.16422606289829e-08,3.00904284862431e-06
"10394","440387","CTRB2","ENSG00000168928",111.961317586673,7.63444573850688,1.19473657185178,6.39006616050421,1.65813997002222e-10,2.50664553009179e-08,3.5137644104741e-06
"10395","440387","CTRB2","ENSG00000284810",111.961317586673,7.63444573850688,1.19473657185178,6.39006616050421,1.65813997002222e-10,2.50664553009179e-08,3.5137644104741e-06
"13358","5649","RELN","ENSG00000189056",261.246802658464,5.4331667513027,0.852328972131215,6.37449497664884,1.83566832457821e-10,2.7524577975769e-08,3.88978117978122e-06
"15062","644248","SNCA-AS1","ENSG00000247775",42.3621231857268,7.87343396016956,1.23965320530493,6.35131980982769,2.13475371439214e-10,3.17510183504308e-08,4.5233296454255e-06
"7560","285590","SH3PXD2B","ENSG00000174705",111.584486518025,3.64185591829363,0.574349656853495,6.34083415013269,2.28524445359217e-10,3.37174107660803e-08,4.84197594827108e-06
"9988","4016","LOXL1","ENSG00000129038",104.295127202508,5.41284321370924,0.854509241251631,6.33444666529393,2.38194545624341e-10,3.48652540075374e-08,5.04662783814291e-06
"19920","92949","ADAMTSL1","ENSG00000178031",95.2248847281441,8.32084593722294,1.31925108796417,6.30724963059416,2.84037521021115e-10,4.12480629936411e-08,6.01761892035334e-06
"2987","133688","UGT3A1","ENSG00000145626",102.054319645919,11.9491833618768,1.89635449904789,6.30113376369038,2.95476250412363e-10,4.25417062136681e-08,6.2596643649859e-06
"17219","79652","TMEM204","ENSG00000131634",482.285706160579,3.38874194369345,0.537929333746893,6.2996042994895,2.98406450667905e-10,4.25417062136681e-08,6.32144225094891e-06
"10956","4947","OAZ2","ENSG00000180304",2044.17400119882,4.00335995364445,0.635570167370331,6.29884811964718,2.99865629657694e-10,4.25417062136681e-08,6.35205363303894e-06
"3748","1524","CX3CR1","ENSG00000168329",880.029718608595,-6.54145059946378,1.04081304846791,-6.2849429194733,3.27974174368488e-10,4.61742572357101e-08,6.94714896147332e-06
"5154","222894","FERD3L","ENSG00000146618",114.319483268191,9.10889161358921,1.45256138043021,6.2709168344345,3.58928302650829e-10,5.01493536802215e-08,7.6024603784472e-06
"13227","55999","NXF4","ENSG00000196970",47.5970027657247,6.9251065186142,1.10550705852226,6.26419023309635,3.74767742481789e-10,5.19687328916664e-08,7.93758078576428e-06
"442","100463488","MTRNR2L10","ENSG00000256045",40.0397805133981,4.41927095083676,0.705702495268221,6.26222945287603,3.79511949530845e-10,5.22338722775923e-08,8.03768357911376e-06
"8757","344191","EVX2","ENSG00000174279",31.2141097542155,5.77450625398039,0.924165244940205,6.2483482100152,4.14816077547726e-10,5.66700216163905e-08,8.78497489030574e-06
"4330","1760","DMPK","ENSG00000104936",155.450814631406,2.69493212920695,0.431872926099425,6.24010436020368,4.37279056056839e-10,5.92372742693918e-08,9.26025857011568e-06
"20032","9371","KIF3B","ENSG00000101350",10467.1253616354,5.5854000631789,0.89522202903291,6.23912267799385,4.40031804744709e-10,5.92372742693918e-08,9.31811349727396e-06
"10581","4583","MUC2","ENSG00000198788",74.8523928652723,11.4893203804938,1.84218991172056,6.2367730424509,4.46689322328367e-10,5.96977621137831e-08,9.45864640030317e-06
"10582","4583","MUC2","ENSG00000278466",74.8523928652723,11.4893203804938,1.84218991172056,6.2367730424509,4.46689322328367e-10,5.96977621137831e-08,9.45864640030317e-06
"10583","4583","MUC2","ENSG00000284971",74.8523928652723,11.4893203804938,1.84218991172056,6.2367730424509,4.46689322328367e-10,5.96977621137831e-08,9.45864640030317e-06
"1319","10579","TACC2","ENSG00000138162",203.043940366282,3.77749870401125,0.607627230056071,6.21680286392476,5.07386551256753e-10,6.73217997469662e-08,1.07434028363105e-05
"20626","9951","HS3ST4","ENSG00000182601",2165.9868469641,4.98796656663855,0.802603647208933,6.21473199627772,5.1412322645634e-10,6.7728390468102e-08,1.08855310737601e-05
"3790","153572","IRX2","ENSG00000170561",32.5772568104826,6.9766937965493,1.1233156696108,6.21080430487233,5.27140880375558e-10,6.89507748706838e-08,1.11606267193113e-05
"3686","151278","CCDC140","ENSG00000163081",40.9140201201328,7.99178665458125,1.28718285196369,6.20874232622754,5.34103145374233e-10,6.93694669727956e-08,1.13074976907179e-05
"434","100462977","MTRNR2L1","ENSG00000256618",596.669610696685,3.93547407151427,0.635146822154825,6.19616431073783,5.78557297841294e-10,7.46177080006082e-08,1.22480579953002e-05
"3448","1471","CST3","ENSG00000101439",691.773727259046,-2.92845141098117,0.473105182521074,-6.18985274136312,6.02204470055628e-10,7.67315654825024e-08,1.27480664266076e-05
"17927","81704","DOCK8","ENSG00000107099",493.910082670253,-2.49332571582568,0.402826673809333,-6.18957451910402,6.03268285797476e-10,7.67315654825024e-08,1.2769983073761e-05
"12981","5568","PRKACG","ENSG00000165059",109.532804478109,6.7789383247643,1.09544134958126,6.18831699876545,6.08099481214296e-10,7.6816292685173e-08,1.2871641718863e-05
"3813","154150","HDGFL1","ENSG00000112273",64.8632598701699,7.87383498857595,1.27283925978185,6.18604032525317,6.16942320664057e-10,7.74031783673959e-08,1.30582011591754e-05
"19852","9254","CACNA2D2","ENSG00000007402",141.010877455124,4.81300635850445,0.778742190536994,6.1804874796697,6.39039646295722e-10,7.96338391664324e-08,1.3525274113849e-05
"19944","9312","KCNB2","ENSG00000182674",73.7069481632332,7.91731176458178,1.2823066237316,6.17427346787142,6.64684071872119e-10,8.22736130036074e-08,1.40673736971015e-05
"12802","55388","MCM10","ENSG00000065328",22.7568448962546,7.02987098062097,1.13961991320019,6.16861016484019,6.88928438722101e-10,8.47060479690115e-08,1.45797925486758e-05
